621,5302,3,1
622,7479,1,1
623,2138,3,1
624,7361,2,1
625,3909,3,1
626,6220,3,1
627,839,2,1
628,6609,2,1
629,8475,2,1
630,5121,1,1
631,8175,1,1
632,3840,2,1
633,6815,1,1
634,5616,2,1
635,9524,2,1
636,4747,3,1
637,257,3,1
638,7958,3,1
639,1043,2,1
640,3190,3,1
641,2430,3,1
642,10016,1,1
643,1731,3,1
644,1350,3,1
645,2183,2,1
646,4666,1,1
647,8441,3,1
648,1860,1,1
649,2733,1,1
650,8742,1,1
651,9172,2,1
652,213,1,1
653,958,3,1
654,4107,1,1
655,4864,1,1
656,5547,1,1
657,1472,2,1
658,7890,1,1
659,5801,1,1
660,5651,1,1
661,1649,2,1
662,7124,1,1
663,5731,2,1
664,9314,1,1
665,9208,2,1
666,5753,3,1
667,2488,1,1
668,8,2,1
669,1727,2,1
670,3629,3,1
671,9028,3,1
672,1629,1,1
673,9174,2,1
674,8614,1,1
675,3563,2,1
676,524,2,1
677,1359,2,1
678,5469,1,1
679,1262,3,1
680,2457,2,1
681,5355,3,1
682,8868,3,1
683,4306,1,1
684,5823,1,1
685,3070,2,1
686,1066,1,1
687,108,1,1
688,478,2,1
689,1420,1,1
690,3568,3,1
691,6728,2,1
692,7954,3,1
693,2617,3,1
694,4535,1,1
695,2302,1,1
696,3231,1,1
697,7583,3,1
698,5199,2,1
699,1143,2,1
700,735,2,1
701,668,3,1
702,2724,2,1
703,6003,2,1
704,4741,1,1
705,7514,2,1
706,1410,1,1
707,8888,1,1
708,7656,1,1
709,5639,3,1
710,455,1,1
711,1443,3,1
712,286,3,1
713,6749,2,1
714,2874,1,1
715,3958,2,1
716,3401,1,1
717,2587,1,1
718,396,1,1
719,797,2,1
720,3883,2,1
721,4710,1,1
722,4640,2,1
723,8814,2,1
724,1016,3,1
725,1392,3,1
726,800,2,1
727,6240,2,1
728,4971,3,1
729,7835,1,1
730,1469,2,1
731,8574,3,1
732,8783,1,1
733,9013,3,1
734,2237,1,1
735,4476,3,1
736,1835,3,1
737,7159,3,1
738,5680,3,1
739,8620,1,1
740,1163,2,1
741,580,1,1
742,2193,2,1
743,8344,2,1
744,9400,3,1
745,293,3,1
746,5851,3,1
747,7812,2,1
748,1882,3,1
749,5515,2,1
750,9463,3,1
751,749,3,1
752,291,2,1
753,3480,3,1
754,6088,3,1
755,5381,3,1
756,7449,1,1
757,5688,1,1
758,9710,3,1
759,4526,1,1
760,1544,2,1
761,2662,2,1
762,9426,2,1
763,10092,1,1
764,1869,1,1
765,7762,1,1
766,7843,3,1
767,6969,3,1
768,7177,3,1
769,156,3,1
770,5764,3,1
771,10006,1,1
772,3531,1,1
773,7787,2,1
774,3967,1,1
775,1881,3,1
776,6382,2,1
777,3136,1,1
778,7647,1,1
779,8623,3,1
780,859,1,1
781,115,1,1
782,5436,2,1
783,2411,3,1
784,1226,1,1
785,7942,1,1
786,7936,3,1
787,2929,3,1
788,1411,1,1
789,4571,1,1
790,5553,3,1
791,1476,3,1
792,5149,2,1
793,8437,1,1
794,9511,3,1
795,3070,2,1
796,4120,3,1
797,380,2,1
798,831,1,1
799,2310,2,1
800,5492,2,1
801,8522,3,1
802,8743,3,1
803,1295,3,1
804,6834,2,1
805,1188,3,1
806,1121,2,1
807,2486,1,1
808,6464,1,1
809,4704,2,1
810,7705,1,1
811,3980,2,1
812,6026,1,1
813,9868,3,1
814,26,3,1
815,51,3,1
816,672,3,1
817,9767,1,1
818,3790,3,1
819,219,3,1
820,8980,2,1
821,3208,3,1
822,7736,1,1
823,6911,1,1
824,2400,3,1
825,1992,2,1
826,94,3,1
827,4546,2,1
828,3934,2,1
829,8708,1,1
830,1573,1,1
831,8393,2,1
832,2517,2,1
833,9724,3,1
834,8135,3,1
835,9222,3,1
836,5627,3,1
837,8324,2,1
838,1892,3,1
839,1703,1,1
840,697,1,1
841,4833,2,1
842,8608,3,1
843,3570,3,1
844,4690,2,1
845,1864,1,1
846,6441,3,1
847,3112,1,1
848,9978,2,1
849,2920,1,1
850,7090,3,1
851,8936,3,1
852,2782,3,1
853,353,3,1
854,5509,2,1
855,6160,1,1
856,820,2,1
857,3609,1,1
858,9087,1,1
859,3802,3,1
860,3413,1,1
861,9021,1,1
862,1039,3,1
863,3573,3,1
864,7460,3,1
865,92,1,1
866,6050,1,1
867,4740,3,1
868,2016,1,1
869,8112,3,1
870,7179,1,1
871,3579,1,1
872,4712,3,1
873,2478,1,1
874,2841,2,1
875,8279,3,1
876,136,2,1
877,2151,2,1
878,2072,2,1
879,5075,1,1
880,9970,3,1
881,5136,2,1
882,8048,1,1
883,213,1,1
884,9449,3,1
885,814,1,1
886,4921,2,1
887,2427,1,1
888,8808,3,1
889,5580,1,1
890,9684,3,1
891,4227,1,1
892,5424,1,1
893,490,2,1
894,2636,2,1
895,3523,1,1
896,9728,1,1
897,9043,1,1
898,8089,1,1
899,2836,2,1
900,1040,1,1
901,3515,1,1
902,7818,1,1
903,5686,1,1
904,6649,3,1
905,5212,2,1
906,9742,1,1
907,9252,1,1
908,6056,3,1
909,10030,3,1
910,9297,3,1
911,8699,1,1
912,8813,2,1
913,7848,1,1
914,8841,2,1
915,1833,3,1
916,7060,3,1
917,517,2,1
918,4778,1,1
919,585,2,1
920,222,2,1
921,8564,1,1
922,9433,2,1
923,3900,3,1
924,7206,1,1
925,5395,3,1
926,7056,1,1
927,8529,3,1
928,2474,1,1
929,4740,2,1
930,3581,1,1
931,4190,2,1
932,4257,2,1
933,8031,3,1
934,1580,3,1
935,1750,3,1
936,362,1,1
937,5662,3,1
938,8503,2,1
939,7019,2,1
940,9093,2,1
941,9934,2,1
942,6322,1,1
943,2456,3,1
944,2995,3,1
945,1556,1,1
946,7409,3,1
947,1960,2,1
948,8809,2,1
949,1010,1,1
950,6082,1,1
951,5024,3,1
952,194,1,1
953,8211,2,1
954,1197,1,1
955,737,3,1
956,2442,3,1
957,8157,3,1
958,4328,1,1
959,1365,2,1
960,6530,3,1
961,767,3,1
962,9892,3,1
963,7892,2,1
964,5876,1,1
965,7109,3,1
966,5342,3,1
967,4843,1,1
968,1007,2,1
969,6883,2,1
970,6144,1,1
971,6347,1,1
972,4236,1,1
973,6705,1,1
974,791,2,1
975,3870,3,1
976,9642,3,1
977,6184,1,1
978,5171,2,1
979,9943,3,1
980,3943,1,1
981,8227,3,1
982,4800,1,1
983,3016,3,1
984,7919,2,1
985,5227,2,1
986,2380,2,1
987,7334,2,1
988,9932,2,1
989,10043,3,1
990,5882,3,1
991,3361,2,1
992,3769,3,1
993,6153,2,1
994,6906,3,1
995,9658,1,1
996,9426,2,1
997,4774,1,1
998,6041,3,1
999,9548,3,1
1000,106,2,1
1001,463,1,1
1002,3527,2,1
1003,8951,3,1
1004,4730,2,1
1005,5123,1,1
1006,7974,2,1
1007,5402,3,1
1008,6086,2,1
1009,5338,2,1
1010,7868,2,1
1011,6005,1,1
1012,5694,3,1
1013,232,3,1
1014,4182,1,1
1015,4805,2,1
1016,2550,3,1
1017,1837,3,1
1018,8677,3,1
1019,7307,1,1
1020,1628,3,1
1021,8023,2,1
1022,3174,2,1
1023,5251,3,1
1024,274,1,1
1025,8572,2,1
1026,4280,1,1
1027,1826,1,1
1028,8422,2,1
1029,7062,2,1
1030,6088,3,1
1031,8534,1,1
1032,6119,3,1
1033,5934,3,1
1034,3457,3,1
1035,1860,2,1
1036,5506,2,1
1037,172,2,1
1038,9942,2,1
1039,1329,3,1
1040,1349,3,1
1041,8722,2,1
1042,7653,2,1
1043,6050,1,1
1044,1004,1,1
1045,708,3,1
1046,8125,1,1
1047,4643,2,1
1048,3979,2,1
1049,7329,3,1
1050,9913,1,1
1051,6102,3,1
1052,800,2,1
1053,6958,2,1
1054,8417,1,1
1055,7132,1,1
1056,6909,1,1
1057,4867,2,1
1058,9118,1,1
1059,1823,3,1
1060,7766,1,1
1061,1913,1,1
1062,9416,3,1
1063,1161,2,1
1064,8421,3,1
1065,37,3,1
1066,3876,3,1
1067,4374,3,1
1068,5746,2,1
1069,3016,1,1
1070,3227,2,1
1071,2077,1,1
1072,4642,2,1
1073,6375,3,1
1074,840,3,1
1075,4964,3,1
1076,3400,3,1
1077,9905,3,1
1078,6068,1,1
1079,6227,2,1
1080,6929,1,1
1081,4244,2,1
1082,5036,3,1
1083,9504,1,1
1084,8867,3,1
1085,4300,2,1
1086,3810,3,1
1087,7446,3,1
1088,4194,1,1
1089,2161,2,1
1090,2952,3,1
1091,5448,1,1
1092,3316,3,1
1093,8854,1,1
1094,4981,1,1
1095,7707,3,1
1096,4449,1,1
1097,471,1,1
1098,8680,2,1
1099,1862,3,1
1100,9734,2,1
1101,8726,3,1
1102,9420,3,1
1103,6230,2,1
1104,2744,3,1
1105,4548,2,1
1106,1116,2,1
1107,6733,1,1
1108,9380,2,1
1109,9181,3,1
1110,9630,2,1
1111,9905,1,1
1112,1917,3,1
1113,6142,2,1
1114,2537,2,1
1115,5447,1,1
1116,5197,3,1
1117,5980,2,1
1118,1471,1,1
1119,92,2,1
1120,8481,1,1
1121,7690,1,1
1122,5190,3,1
1123,775,2,1
1124,1903,3,1
1125,8087,2,1
1126,1977,1,1
1127,950,3,1
1128,758,3,1
1129,2794,3,1
1130,3432,1,1
1131,2443,2,1
1132,3623,1,1
1133,5699,3,1
1134,4120,1,1
1135,4659,2,1
1136,8070,2,1
1137,1907,3,1
1138,5494,1,1
1139,8018,2,1
1140,7723,3,1
1141,6924,1,1
1142,3825,3,1
1143,7531,1,1
1144,3114,2,1
1145,5190,2,1
1146,8078,3,1
1147,2810,2,1
1148,8011,1,1
1149,875,3,1
1150,7310,2,1
1151,1920,2,1
1152,1256,2,1
1153,7574,2,1
1154,2350,2,1
1155,4313,1,1
1156,5628,1,1
1157,8213,1,1
1158,2063,2,1
1159,970,3,1
1160,2567,3,1
1161,7368,1,1
1162,9282,1,1
1163,6823,2,1
1164,3360,1,1
1165,4057,2,1
1166,7252,2,1
1167,638,1,1
1168,8368,2,1
1169,4989,1,1
1170,8358,1,1
1171,9795,2,1
1172,5256,3,1
1173,469,1,1
1174,512,2,1
1175,9782,3,1
1176,3469,3,1
1177,1506,3,1
1178,9345,1,1
1179,9082,2,1
1180,438,1,1
1181,6581,1,1
1182,1017,1,1
1183,8978,1,1
1184,6258,1,1
1185,8841,2,1
1186,8144,1,1
1187,7706,3,1
1188,6607,2,1
1189,9425,1,1
1190,970,3,1
1191,2393,1,1
1192,5516,3,1
1193,4720,1,1
1194,3087,2,1
1195,6282,3,1
1196,8141,2,1
1197,2037,1,1
1198,6679,1,1
1199,7752,2,1
1200,1618,3,1
1201,55,2,1
1202,389,3,1
1203,663,3,1
1204,576,2,1
1205,5418,3,1
1206,587,3,1
1207,2462,2,1
1208,9270,3,1
1209,7095,1,1
1210,8991,1,1
1211,2006,2,1
1212,8124,3,1
1213,7323,1,1
1214,5754,3,1
1215,3492,3,1
1216,7243,2,1
1217,5812,2,1
1218,5847,3,1
1219,9726,3,1
1220,4162,1,1
1221,4208,2,1
1222,1935,1,1
1223,6395,3,1
1224,2088,3,1
1225,2021,2,1
1226,4335,1,1
1227,8748,1,1
1228,4523,3,1
1229,6229,1,1
1230,791,2,1
1231,9026,2,1
1232,6947,1,1
1233,8723,1,1
1234,3493,3,1
1235,2640,3,1
1236,8504,3,1
1237,5369,1,1
1238,7934,3,1
1239,7818,2,1
1240,4118,3,1
1241,8227,3,1
1242,8151,3,1
1243,6219,3,1
1244,1759,1,1
1245,7707,1,1
1246,148,2,1
1247,8931,2,1
1248,1759,1,1
1249,7753,1,1
1250,2738,1,1
1251,7152,2,1
1252,8420,2,1
1253,961,2,1
1254,3894,3,1
1255,8184,2,1
1256,4472,3,1
1257,142,1,1
1258,8081,2,1
1259,4126,3,1
1260,7646,1,1
1261,1886,3,1
1262,3689,1,1
1263,5224,2,1
1264,9405,1,1
1265,9097,2,1
1266,8119,3,1
1267,9677,1,1
1268,4328,2,1
1269,7165,2,1
1270,4153,3,1
1271,2294,3,1
1272,2561,1,1
1273,1401,2,1
1274,3769,3,1
1275,7987,2,1
1276,3917,2,1
1277,2501,3,1
1278,5051,2,1
1279,1789,1,1
1280,398,3,1
1281,4959,3,1
1282,7793,1,1
1283,245,1,1
1284,5768,3,1
1285,203,2,1
1286,5488,1,1
1287,2611,1,1
1288,9254,2,1
1289,3734,2,1
1290,1904,2,1
1291,8484,1,1
1292,1344,3,1
1293,6943,2,1
1294,9749,2,1
1295,6008,2,1
1296,8063,2,1
1297,5261,2,1
1298,2760,1,1
1299,904,2,1
1300,7682,1,1
1301,4462,2,1
1302,3935,2,1
1303,1738,1,1
1304,6553,3,1
1305,10084,1,1
1306,9316,2,1
1307,5222,1,1
1308,2325,2,1
1309,3928,1,1
1310,8178,3,1
1311,6874,3,1
1312,480,1,1
1313,4366,2,1
1314,6091,2,1
1315,7617,2,1
1316,9720,2,1
1317,7783,1,1
1318,189,1,1
1319,9705,1,1
1320,2878,1,1
1321,91,1,1
1322,2684,2,1
1323,6814,1,1
1324,6387,3,1
1325,3864,3,1
1326,3558,1,1
1327,9147,3,1
1328,1805,2,1
1329,2666,2,1
1330,4834,2,1
1331,2196,1,1
1332,9121,3,1
1333,6570,2,1
1334,2227,2,1
1335,5192,2,1
1336,1361,2,1
1337,9331,3,1
1338,2276,1,1
1339,8967,2,1
1340,877,1,1
1341,5211,2,1
1342,3359,3,1
1343,2648,2,1
1344,8474,2,1
1345,3307,1,1
1346,1700,3,1
1347,8782,1,1
1348,8911,3,1
1349,8920,2,1
1350,7284,2,1
1351,7387,1,1
1352,7933,3,1
1353,9433,1,1
1354,9713,1,1
1355,2969,3,1
1356,3248,1,1
1357,9675,3,1
1358,8050,1,1
1359,1814,3,1
1360,6055,2,1
1361,2716,1,1
1362,128,1,1
1363,2140,2,1
1364,4467,3,1
1365,3770,3,1
1366,8017,1,1
1367,9256,2,1
1368,5778,2,1
1369,6835,1,1
1370,2274,3,1
1371,6345,2,1
1372,8508,1,1
1373,3452,2,1
1374,2649,2,1
1375,2110,2,1
1376,2145,3,1
1377,4769,1,1
1378,5222,3,1
1379,1357,1,1
1380,4490,2,1
1381,7279,1,1
1382,3097,1,1
1383,1022,1,1
1384,4500,2,1
1385,713,1,1
1386,9905,2,1
1387,6711,1,1
1388,1064,1,1
1389,5321,2,1
1390,4465,2,1
1391,1983,1,1
1392,4914,3,1
1393,6103,3,1
1394,827,3,1
1395,5232,2,1
1396,2855,1,1
1397,1886,3,1
1398,2482,1,1
1399,10058,3,1
1400,8029,3,1
1401,3706,2,1
1402,1143,1,1
1403,8105,1,1
1404,10058,3,1
1405,1453,2,1
1406,5734,3,1
1407,8459,2,1
1408,8292,3,1
1409,2948,1,1
1410,2473,2,1
1411,3724,3,1
1412,5521,1,1
1413,8940,3,1
1414,1292,3,1
1415,6560,3,1
1416,1423,1,1
1417,8423,2,1
1418,8289,1,1
1419,8590,3,1
1420,1504,1,1
1421,7633,3,1
1422,5296,3,1
1423,4857,2,1
1424,2786,2,1
1425,3043,3,1
1426,1715,2,1
1427,8306,2,1
1428,5289,3,1
1429,7558,1,1
1430,3804,3,1
1431,9365,2,1
1432,6761,3,1
1433,6559,2,1
1434,5296,2,1
1435,9283,1,1
1436,4436,2,1
1437,7989,1,1
1438,8762,3,1
1439,6895,2,1
1440,5141,1,1
1441,2336,3,1
1442,3523,3,1
1443,5073,1,1
1444,8379,3,1
1445,706,2,1
1446,8942,2,1
1447,673,1,1
1448,8955,2,1
1449,9809,1,1
1450,7783,1,1
1451,9153,1,1
1452,9990,3,1
1453,6443,3,1
1454,7320,1,1
1455,10074,3,1
1456,7868,1,1
1457,4832,1,1
1458,8592,3,1
1459,8948,1,1
1460,5402,2,1
1461,6104,3,1
1462,5873,1,1
1463,4173,1,1
1464,4145,3,1
1465,6240,3,1
1466,7125,2,1
1467,8418,1,1
1468,451,1,1
1469,7053,2,1
1470,2618,2,1
1471,8862,3,1
1472,2770,1,1
1473,5116,3,1
1474,48,3,1
1475,2144,3,1
1476,7126,3,1
1477,6303,1,1
1478,2671,2,1
1479,4390,1,1
1480,7708,2,1
1481,949,1,1
1482,4277,3,1
1483,7817,3,1
1484,279,1,1
1485,3914,2,1
1486,4865,1,1
1487,8143,2,1
1488,1621,1,1
1489,1435,1,1
1490,5551,3,1
1491,3843,3,1
1492,7095,2,1
1493,3024,3,1
1494,7423,2,1
1495,4633,1,1
1496,1373,1,1
1497,3884,1,1
1498,3842,2,1
1499,8168,2,1
1500,5263,2,1
1501,6514,2,1
1502,958,1,1
1503,7109,2,1
1504,2810,2,1
1505,7621,1,1
